2026-08-05 09:16:14.463 [background-preinit] INFO  [cid=none] o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.1.Final
2026-08-05 09:16:26.651 [main] INFO  [cid=none] c.m.b.service.KycStorageServiceImpl - KYC storage root: C:\Users\2503540\OneDrive - Cognizant\Desktop\Microlend\uploads\kyc
2026-08-05 09:16:27.583 [main] WARN  [cid=none] o.s.b.a.s.s.UserDetailsServiceAutoConfiguration - 

Using generated security password: d8eabb2d-127f-4ec6-914d-7f80c8a4bf4a

This generated password is for development use only. Your security configuration must be updated before running your application in production.

2026-08-05 09:16:27.595 [main] INFO  [cid=none] o.s.s.c.a.a.c.InitializeUserDetailsBeanManagerConfigurer$InitializeUserDetailsManagerConfigurer - Global AuthenticationManager configured with UserDetailsService bean with name inMemoryUserDetailsManager
2026-08-05 09:16:28.312 [main] INFO  [cid=none] o.s.b.a.e.web.EndpointLinksResolver - Exposing 2 endpoints beneath base path '/actuator'
2026-08-05 09:16:29.428 [main] INFO  [cid=none] o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8090"]
2026-08-05 09:16:29.472 [main] INFO  [cid=none] o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port 8090 (http) with context path '/'
2026-08-05 09:16:29.492 [main] INFO  [cid=none] com.microlend.MicroLendApplication - Started MicroLendApplication in 19.631 seconds (process running for 21.182)
2026-08-05 09:16:29.825 [main] INFO  [cid=none] c.m.identity.bootstrap.DataSeeder - DataSeeder: seed users already present, nothing to create.
2026-08-05 09:16:59.986 [http-nio-8090-exec-1] INFO  [cid=none] o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2026-08-05 09:16:59.986 [http-nio-8090-exec-1] INFO  [cid=none] o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2026-08-05 09:16:59.994 [http-nio-8090-exec-1] INFO  [cid=none] o.s.web.servlet.DispatcherServlet - Completed initialization in 8 ms
2026-08-05 09:24:28.114 [SpringApplicationShutdownHook] INFO  [cid=none] o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2026-08-05 09:24:28.119 [SpringApplicationShutdownHook] INFO  [cid=none] com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2026-08-05 09:24:28.147 [SpringApplicationShutdownHook] INFO  [cid=none] com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
2026-08-05 09:44:26.343 [background-preinit] INFO  [cid=none] o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.1.Final
2026-08-05 09:44:26.438 [main] INFO  [cid=none] com.microlend.MicroLendApplication - Starting MicroLendApplication using Java 21 with PID 8464 (C:\Users\2503540\OneDrive - Cognizant\Desktop\Microlend\backend\target\classes started by 2503540 in C:\Users\2503540\OneDrive - Cognizant\Desktop\Microlend)
2026-08-05 09:44:26.438 [main] INFO  [cid=none] com.microlend.MicroLendApplication - The following 1 profile is active: "dev"
2026-08-05 09:44:29.150 [main] INFO  [cid=none] o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2026-08-05 09:44:29.590 [main] INFO  [cid=none] o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 434 ms. Found 18 JPA repository interfaces.
2026-08-05 09:44:31.819 [main] INFO  [cid=none] o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port 8090 (http)
2026-08-05 09:44:31.863 [main] INFO  [cid=none] o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8090"]
2026-08-05 09:44:31.876 [main] INFO  [cid=none] o.a.catalina.core.StandardService - Starting service [Tomcat]
2026-08-05 09:44:31.876 [main] INFO  [cid=none] o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.31]
2026-08-05 09:44:32.120 [main] INFO  [cid=none] o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2026-08-05 09:44:32.122 [main] INFO  [cid=none] o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 5575 ms
2026-08-05 09:44:33.203 [main] INFO  [cid=none] o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2026-08-05 09:44:33.397 [main] INFO  [cid=none] org.hibernate.Version - HHH000412: Hibernate ORM core version 6.5.3.Final
2026-08-05 09:44:33.460 [main] INFO  [cid=none] o.h.c.i.RegionFactoryInitiator - HHH000026: Second-level cache disabled
2026-08-05 09:44:33.934 [main] INFO  [cid=none] o.s.o.j.p.SpringPersistenceUnitInfo - No LoadTimeWeaver setup: ignoring JPA class transformer
2026-08-05 09:44:33.981 [main] INFO  [cid=none] com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2026-08-05 09:44:34.374 [main] INFO  [cid=none] com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@5f4e389a
2026-08-05 09:44:34.380 [main] INFO  [cid=none] com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2026-08-05 09:44:41.465 [main] INFO  [cid=none] o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
2026-08-05 09:44:42.673 [main] INFO  [cid=none] o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2026-08-05 09:44:44.129 [main] INFO  [cid=none] o.s.d.j.r.query.QueryEnhancerFactory - Hibernate is in classpath; If applicable, HQL parser will be used.
2026-08-05 09:44:45.335 [main] INFO  [cid=none] c.m.b.service.KycStorageServiceImpl - KYC storage root: C:\Users\2503540\OneDrive - Cognizant\Desktop\Microlend\uploads\kyc
2026-08-05 09:44:46.097 [main] WARN  [cid=none] o.s.b.a.s.s.UserDetailsServiceAutoConfiguration - 

Using generated security password: 8d7ab1b3-b6c3-4d5e-aa68-2ace1bff3f88

This generated password is for development use only. Your security configuration must be updated before running your application in production.

2026-08-05 09:44:46.109 [main] INFO  [cid=none] o.s.s.c.a.a.c.InitializeUserDetailsBeanManagerConfigurer$InitializeUserDetailsManagerConfigurer - Global AuthenticationManager configured with UserDetailsService bean with name inMemoryUserDetailsManager
2026-08-05 09:44:46.752 [main] INFO  [cid=none] o.s.b.a.e.web.EndpointLinksResolver - Exposing 2 endpoints beneath base path '/actuator'
2026-08-05 09:44:47.662 [main] INFO  [cid=none] o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8090"]
2026-08-05 09:44:47.694 [main] INFO  [cid=none] o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port 8090 (http) with context path '/'
2026-08-05 09:44:47.718 [main] INFO  [cid=none] com.microlend.MicroLendApplication - Started MicroLendApplication in 22.513 seconds (process running for 23.748)
2026-08-05 09:44:48.057 [main] INFO  [cid=none] c.m.identity.bootstrap.DataSeeder - DataSeeder: seed users already present, nothing to create.
2026-08-05 09:45:19.915 [http-nio-8090-exec-1] INFO  [cid=none] o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2026-08-05 09:45:19.916 [http-nio-8090-exec-1] INFO  [cid=none] o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2026-08-05 09:45:19.920 [http-nio-8090-exec-1] INFO  [cid=none] o.s.web.servlet.DispatcherServlet - Completed initialization in 4 ms
2026-08-05 09:49:28.860 [http-nio-8090-exec-6] WARN  [cid=6c5cc405] c.m.i.s.JwtAuthenticationFilter - Rejected JWT: JWT expired 32128854 milliseconds ago at 2026-08-04T19:24:00.000Z. Current time: 2026-08-05T04:19:28.854Z. Allowed clock skew: 0 milliseconds.
2026-08-05 09:49:29.027 [http-nio-8090-exec-7] WARN  [cid=7462619d] c.m.i.s.JwtAuthenticationFilter - Rejected JWT: JWT expired 32129025 milliseconds ago at 2026-08-04T19:24:00.000Z. Current time: 2026-08-05T04:19:29.025Z. Allowed clock skew: 0 milliseconds.
2026-08-05 09:49:30.108 [http-nio-8090-exec-5] INFO  [cid=334fb0cb] c.m.audit.service.LocalAuditService - AUDIT module=AUTH action=LOGIN_SUCCESS userId=4
2026-08-05 09:50:20.542 [http-nio-8090-exec-5] INFO  [cid=ba866fc7] c.m.audit.service.LocalAuditService - AUDIT module=AUTH action=LOGIN_SUCCESS userId=2
2026-08-05 09:51:17.284 [SpringApplicationShutdownHook] INFO  [cid=none] o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2026-08-05 09:51:17.290 [SpringApplicationShutdownHook] INFO  [cid=none] com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2026-08-05 09:51:17.305 [SpringApplicationShutdownHook] INFO  [cid=none] com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
2026-08-05 10:19:34.032 [background-preinit] INFO  [cid=none] o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.1.Final
2026-08-05 10:19:34.142 [main] INFO  [cid=none] com.microlend.MicroLendApplication - Starting MicroLendApplication using Java 21 with PID 3044 (C:\Users\2503539\OneDrive - Cognizant\Desktop\Microlend\backend\target\classes started by 2503539 in C:\Users\2503539\OneDrive - Cognizant\Desktop\Microlend)
2026-08-05 10:19:34.145 [main] INFO  [cid=none] com.microlend.MicroLendApplication - The following 1 profile is active: "dev"
2026-08-05 10:19:36.789 [main] INFO  [cid=none] o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2026-08-05 10:19:37.267 [main] INFO  [cid=none] o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 462 ms. Found 18 JPA repository interfaces.
2026-08-05 10:19:39.423 [main] INFO  [cid=none] o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port 8090 (http)
2026-08-05 10:19:39.445 [main] INFO  [cid=none] o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8090"]
2026-08-05 10:19:39.458 [main] INFO  [cid=none] o.a.catalina.core.StandardService - Starting service [Tomcat]
2026-08-05 10:19:39.459 [main] INFO  [cid=none] o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.31]
2026-08-05 10:19:39.695 [main] INFO  [cid=none] o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2026-08-05 10:19:39.699 [main] INFO  [cid=none] o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 5425 ms
2026-08-05 10:19:40.681 [main] INFO  [cid=none] o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2026-08-05 10:19:40.992 [main] INFO  [cid=none] org.hibernate.Version - HHH000412: Hibernate ORM core version 6.5.3.Final
2026-08-05 10:19:41.070 [main] INFO  [cid=none] o.h.c.i.RegionFactoryInitiator - HHH000026: Second-level cache disabled
2026-08-05 10:19:41.654 [main] INFO  [cid=none] o.s.o.j.p.SpringPersistenceUnitInfo - No LoadTimeWeaver setup: ignoring JPA class transformer
2026-08-05 10:19:41.710 [main] INFO  [cid=none] com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2026-08-05 10:19:41.927 [main] INFO  [cid=none] com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@76134251
2026-08-05 10:19:41.930 [main] INFO  [cid=none] com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2026-08-05 10:19:43.872 [main] INFO  [cid=none] o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
2026-08-05 10:19:44.542 [main] INFO  [cid=none] o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2026-08-05 10:19:45.496 [main] INFO  [cid=none] o.s.d.j.r.query.QueryEnhancerFactory - Hibernate is in classpath; If applicable, HQL parser will be used.
2026-08-05 10:19:46.825 [main] INFO  [cid=none] c.m.b.service.KycStorageServiceImpl - KYC storage root: C:\Users\2503539\OneDrive - Cognizant\Desktop\Microlend\uploads\kyc
2026-08-05 10:19:47.770 [main] WARN  [cid=none] o.s.b.a.s.s.UserDetailsServiceAutoConfiguration - 

Using generated security password: 38eda4c2-b1f5-493c-899a-bd1ec8734053

This generated password is for development use only. Your security configuration must be updated before running your application in production.

2026-08-05 10:19:47.785 [main] INFO  [cid=none] o.s.s.c.a.a.c.InitializeUserDetailsBeanManagerConfigurer$InitializeUserDetailsManagerConfigurer - Global AuthenticationManager configured with UserDetailsService bean with name inMemoryUserDetailsManager
2026-08-05 10:19:48.606 [main] INFO  [cid=none] o.s.b.a.e.web.EndpointLinksResolver - Exposing 2 endpoints beneath base path '/actuator'
2026-08-05 10:19:49.704 [main] INFO  [cid=none] o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8090"]
2026-08-05 10:19:49.755 [main] INFO  [cid=none] o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port 8090 (http) with context path '/'
2026-08-05 10:19:49.782 [main] INFO  [cid=none] com.microlend.MicroLendApplication - Started MicroLendApplication in 16.908 seconds (process running for 17.95)
2026-08-05 10:19:50.159 [main] INFO  [cid=none] c.m.identity.bootstrap.DataSeeder - DataSeeder: seed users already present, nothing to create.
2026-08-05 10:30:02.325 [http-nio-8090-exec-1] INFO  [cid=none] o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2026-08-05 10:30:02.325 [http-nio-8090-exec-1] INFO  [cid=none] o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2026-08-05 10:30:02.338 [http-nio-8090-exec-1] INFO  [cid=none] o.s.web.servlet.DispatcherServlet - Completed initialization in 8 ms
2026-08-05 10:30:04.309 [http-nio-8090-exec-1] INFO  [cid=1f8d385c] c.m.audit.service.LocalAuditService - AUDIT module=AUTH action=LOGIN_SUCCESS userId=2
2026-08-05 10:37:29.651 [SpringApplicationShutdownHook] INFO  [cid=none] o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2026-08-05 10:37:29.657 [SpringApplicationShutdownHook] INFO  [cid=none] com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2026-08-05 10:37:29.680 [SpringApplicationShutdownHook] INFO  [cid=none] com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
2026-08-05 10:43:34.945 [background-preinit] INFO  [cid=none] o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.1.Final
2026-08-05 10:43:35.022 [main] INFO  [cid=none] com.microlend.MicroLendApplication - Starting MicroLendApplication using Java 21 with PID 2044 (C:\Users\2503539\OneDrive - Cognizant\Desktop\Microlend\backend\target\classes started by 2503539 in C:\Users\2503539\OneDrive - Cognizant\Desktop\Microlend)
2026-08-05 10:43:35.024 [main] INFO  [cid=none] com.microlend.MicroLendApplication - The following 1 profile is active: "dev"
2026-08-05 10:43:37.148 [main] INFO  [cid=none] o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2026-08-05 10:43:37.429 [main] INFO  [cid=none] o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 266 ms. Found 18 JPA repository interfaces.
2026-08-05 10:43:38.867 [main] INFO  [cid=none] o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port 8090 (http)
2026-08-05 10:43:38.894 [main] INFO  [cid=none] o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8090"]
2026-08-05 10:43:38.899 [main] INFO  [cid=none] o.a.catalina.core.StandardService - Starting service [Tomcat]
2026-08-05 10:43:38.900 [main] INFO  [cid=none] o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.31]
2026-08-05 10:43:39.071 [main] INFO  [cid=none] o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2026-08-05 10:43:39.074 [main] INFO  [cid=none] o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 3976 ms
2026-08-05 10:43:39.869 [main] INFO  [cid=none] o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2026-08-05 10:43:40.011 [main] INFO  [cid=none] org.hibernate.Version - HHH000412: Hibernate ORM core version 6.5.3.Final
2026-08-05 10:43:40.083 [main] INFO  [cid=none] o.h.c.i.RegionFactoryInitiator - HHH000026: Second-level cache disabled
2026-08-05 10:43:40.701 [main] INFO  [cid=none] o.s.o.j.p.SpringPersistenceUnitInfo - No LoadTimeWeaver setup: ignoring JPA class transformer
2026-08-05 10:43:40.742 [main] INFO  [cid=none] com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2026-08-05 10:43:40.910 [main] INFO  [cid=none] com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@6dc2e473
2026-08-05 10:43:40.914 [main] INFO  [cid=none] com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2026-08-05 10:43:42.518 [main] INFO  [cid=none] o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
2026-08-05 10:43:43.290 [main] INFO  [cid=none] o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2026-08-05 10:43:44.466 [main] INFO  [cid=none] o.s.d.j.r.query.QueryEnhancerFactory - Hibernate is in classpath; If applicable, HQL parser will be used.
2026-08-05 10:43:45.683 [main] INFO  [cid=none] c.m.b.service.KycStorageServiceImpl - KYC storage root: C:\Users\2503539\OneDrive - Cognizant\Desktop\Microlend\uploads\kyc
2026-08-05 10:43:46.625 [main] WARN  [cid=none] o.s.b.a.s.s.UserDetailsServiceAutoConfiguration - 

Using generated security password: 396ebdc8-493f-4423-8e76-4c383f16eaaf

This generated password is for development use only. Your security configuration must be updated before running your application in production.

2026-08-05 10:43:46.643 [main] INFO  [cid=none] o.s.s.c.a.a.c.InitializeUserDetailsBeanManagerConfigurer$InitializeUserDetailsManagerConfigurer - Global AuthenticationManager configured with UserDetailsService bean with name inMemoryUserDetailsManager
2026-08-05 10:43:47.380 [main] INFO  [cid=none] o.s.b.a.e.web.EndpointLinksResolver - Exposing 2 endpoints beneath base path '/actuator'
2026-08-05 10:43:48.331 [main] INFO  [cid=none] o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8090"]
2026-08-05 10:43:48.354 [main] INFO  [cid=none] o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port 8090 (http) with context path '/'
2026-08-05 10:43:48.371 [main] INFO  [cid=none] com.microlend.MicroLendApplication - Started MicroLendApplication in 14.11 seconds (process running for 14.681)
2026-08-05 10:43:48.652 [main] INFO  [cid=none] c.m.identity.bootstrap.DataSeeder - DataSeeder: seed users already present, nothing to create.
2026-08-05 10:43:52.506 [http-nio-8090-exec-1] INFO  [cid=none] o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2026-08-05 10:43:52.507 [http-nio-8090-exec-1] INFO  [cid=none] o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2026-08-05 10:43:52.509 [http-nio-8090-exec-1] INFO  [cid=none] o.s.web.servlet.DispatcherServlet - Completed initialization in 1 ms
2026-08-05 10:44:44.428 [http-nio-8090-exec-7] INFO  [cid=4e26da07] c.m.audit.service.LocalAuditService - AUDIT module=AUTH action=LOGIN_FAILED userId=1
2026-08-05 10:44:51.204 [http-nio-8090-exec-10] INFO  [cid=34971ff1] c.m.audit.service.LocalAuditService - AUDIT module=AUTH action=LOGIN_FAILED userId=1
2026-08-05 10:44:57.034 [http-nio-8090-exec-1] INFO  [cid=bb114363] c.m.audit.service.LocalAuditService - AUDIT module=AUTH action=LOGIN_FAILED userId=1
2026-08-05 10:45:01.509 [http-nio-8090-exec-9] INFO  [cid=683f11d7] c.m.audit.service.LocalAuditService - AUDIT module=AUTH action=LOGIN_SUCCESS_FORCE_RESET userId=1
2026-08-05 10:45:25.519 [http-nio-8090-exec-8] INFO  [cid=9232efb0] c.m.audit.service.LocalAuditService - AUDIT module=AUTH action=PASSWORD_RESET_COMPLETED userId=1
2026-08-05 10:47:43.198 [http-nio-8090-exec-2] INFO  [cid=91476814] c.m.audit.service.LocalAuditService - AUDIT module=AUTH action=LOGIN_SUCCESS userId=1
2026-08-05 10:49:40.874 [http-nio-8090-exec-9] INFO  [cid=e5081160] c.m.audit.service.LocalAuditService - AUDIT module=AUTH action=LOGIN_SUCCESS userId=1
2026-08-05 10:50:27.987 [http-nio-8090-exec-3] INFO  [cid=87d111c6] c.m.audit.service.LocalAuditService - AUDIT module=AUTH action=LOGIN_FAILED userId=2
2026-08-05 10:50:31.168 [http-nio-8090-exec-2] INFO  [cid=b5bc9978] c.m.audit.service.LocalAuditService - AUDIT module=AUTH action=LOGIN_FAILED userId=2
2026-08-05 10:50:37.036 [http-nio-8090-exec-4] INFO  [cid=bc7fafcb] c.m.audit.service.LocalAuditService - AUDIT module=AUTH action=LOGIN_FAILED userId=2
2026-08-05 10:50:56.009 [http-nio-8090-exec-7] INFO  [cid=7956d773] c.m.audit.service.LocalAuditService - AUDIT module=AUTH action=LOGIN_SUCCESS userId=2
2026-08-05 10:51:25.334 [SpringApplicationShutdownHook] INFO  [cid=none] o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2026-08-05 10:51:25.338 [SpringApplicationShutdownHook] INFO  [cid=none] com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2026-08-05 10:51:25.346 [SpringApplicationShutdownHook] INFO  [cid=none] com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
2026-08-05 11:06:45.826 [background-preinit] INFO  [cid=none] o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.1.Final
2026-08-05 11:06:45.964 [main] INFO  [cid=none] com.microlend.MicroLendApplication - Starting MicroLendApplication using Java 21 with PID 14624 (C:\Users\2503539\OneDrive - Cognizant\Desktop\Microlend\backend\target\classes started by 2503539 in C:\Users\2503539\OneDrive - Cognizant\Desktop\Microlend)
2026-08-05 11:06:45.966 [main] INFO  [cid=none] com.microlend.MicroLendApplication - The following 1 profile is active: "dev"
2026-08-05 11:06:48.979 [main] INFO  [cid=none] o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2026-08-05 11:06:49.420 [main] INFO  [cid=none] o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 417 ms. Found 18 JPA repository interfaces.
2026-08-05 11:06:51.841 [main] INFO  [cid=none] o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port 8090 (http)
2026-08-05 11:06:51.879 [main] INFO  [cid=none] o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8090"]
2026-08-05 11:06:51.890 [main] INFO  [cid=none] o.a.catalina.core.StandardService - Starting service [Tomcat]
2026-08-05 11:06:51.891 [main] INFO  [cid=none] o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.31]
2026-08-05 11:06:52.048 [main] INFO  [cid=none] o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2026-08-05 11:06:52.049 [main] INFO  [cid=none] o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 5988 ms
2026-08-05 11:06:52.932 [main] INFO  [cid=none] o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2026-08-05 11:06:53.072 [main] INFO  [cid=none] org.hibernate.Version - HHH000412: Hibernate ORM core version 6.5.3.Final
2026-08-05 11:06:53.136 [main] INFO  [cid=none] o.h.c.i.RegionFactoryInitiator - HHH000026: Second-level cache disabled
